OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set,Blink
40.6430,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
44.2600,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
45.2780,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
47.4970,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
48.8980,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
79.3250,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
80.1340,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
81.2420,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
83.0450,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
83.1540,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
84.8710,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
85.0650,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
86.4060,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
88.0210,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
89.1200,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
91.1420,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
96.0700,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
97.4640,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
98.7640,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
100.0800,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
102.2910,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
106.5810,EMG1,0.8140,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
107.1280,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
108.9280,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
113.2630,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
119.6670,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
205.0330,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
205.4260,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
205.9290,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
207.4280,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
208.2430,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
209.5460,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
210.3470,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
220.5280,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
221.3450,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
228.8940,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
267.6480,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
268.7500,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
275.5900,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
277.2090,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
278.2050,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
278.4650,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
279.7700,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
280.6920,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
282.0930,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
282.2880,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
287.6500,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
288.1130,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
289.0470,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
289.9320,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
290.2250,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
291.0270,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
291.3340,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
292.3700,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
292.4520,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
293.0460,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
293.4880,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
294.4540,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
294.7420,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
295.1830,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
296.0060,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
297.4800,MISS,0,Catch,Present,AttendFull,Original,Left,Visible,0.00,04,Accept
297.6050,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
299.7830,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
305.5290,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
309.9670,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
312.3880,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
313.7070,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
313.7810,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
314.4190,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
315.0020,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
316.2030,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
317.5460,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
319.2210,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
321.3420,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
326.3600,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
327.7620,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
366.6430,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
369.3620,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
371.8790,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
372.6820,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
375.6010,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
395.8060,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
396.9070,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
404.6150,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
406.3360,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
431.6190,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
433.1130,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
435.1340,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
438.8700,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
444.6060,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
451.7380,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
490.3610,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
493.9820,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
495.1860,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
509.4060,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
575.5200,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
578.7400,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
582.6520,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
583.6770,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
586.3950,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
592.0700,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
592.7720,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
593.1470,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
594.6470,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
595.5610,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
596.8930,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
598.1920,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
600.1850,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
600.7110,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
602.4290,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
603.5300,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
651.8770,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
657.1280,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
658.3450,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
660.9430,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
663.9540,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
664.8860,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
668.3030,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
669.1060,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
688.6150,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
694.3310,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
696.7680,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
697.8720,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
699.0920,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
704.4930,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
709.6310,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
710.0130,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
711.7320,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
714.4520,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
715.7700,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
725.9690,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
742.2910,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
749.0310,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
750.2460,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
751.1570,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
