OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set,Blink
94.8060,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
97.8250,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
99.4080,MISS,0,Catch,Present,AttendFull,Original,NA,NA,0.00,03,Accept
99.5410,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
100.9940,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
101.8090,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
103.5610,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
104.7780,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
108.0270,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
112.8710,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
114.6730,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
119.0080,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
183.9030,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,01,Accept
187.6250,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,01,Accept
188.4260,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,01,Accept
189.6440,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,01,Accept
209.6230,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,01,Accept
210.4420,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,01,Accept
214.5170,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,04,Accept
217.9990,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,01,Accept
229.4600,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
363.9850,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
364.2540,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,04,Accept
368.5060,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
401.5490,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
402.6660,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
404.8860,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
405.7820,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
408.1830,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
409.5220,EMG1,0.6450,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
409.9870,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
410.8210,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
411.3860,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
411.8410,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
413.6050,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
420.9480,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
469.5850,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
470.4880,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,03,Accept
471.5190,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
482.1910,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
483.4890,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
485.0130,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
485.9130,MISS,0,Catch,Present,AttendFull,Coerced,NA,NA,0.00,02,Accept
