OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set,Blink
62.3090,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
64.2280,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
66.0330,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
68.0480,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
76.7390,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
77.9620,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
79.2670,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
79.7620,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
80.8800,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
81.4750,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
85.4970,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
86.7150,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
128.9640,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
133.7840,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
135.1860,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
137.1070,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
137.9050,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
139.5250,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
163.0120,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
199.7280,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
200.5220,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
251.2750,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
254.1950,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
254.9110,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
256.5370,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
258.1360,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
259.8490,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
259.8520,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
261.4530,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
261.8700,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
262.7530,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
265.1890,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
287.0350,MISS,0,Catch,Present,AttendFull,Original,Left,Visible,0.00,01,Accept
288.8320,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
291.2480,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
383.3370,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
384.2400,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
390.5760,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
391.2800,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01,Accept
398.8760,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
400.4650,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
401.3810,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
405.1020,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
406.4130,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
407.4190,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
408.9180,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
409.3360,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
409.6170,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
411.9380,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
432.9580,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
434.4730,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
435.6780,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
436.4920,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
440.2110,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
445.9530,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
528.9220,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01,Accept
546.8770,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
548.0960,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
550.1020,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
