OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set,Blink
60.4100,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
62.3110,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04,Accept
64.1290,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
65.4010,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
66.1320,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04,Accept
72.2060,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
75.2220,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
76.1000,MISS,0,Catch,Present,AttendFull,NA,Right,Visible,0.00,01,Accept
76.9400,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
77.4090,MISS,0,Catch,Present,AttendFull,NA,Left,Visible,0.00,01,Accept
78.7180,MISS,0,Catch,Present,AttendFull,NA,Right,Visible,0.00,01,Accept
80.3270,MISS,0,Catch,Present,AttendFull,NA,Left,Visible,0.00,01,Accept
80.9760,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
82.1810,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
86.6140,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
88.3180,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
91.7380,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03,Accept
93.4560,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
94.2550,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
102.5760,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
103.4970,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
108.0360,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
109.5320,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
199.1700,MISS,0,Catch,Present,AttendFull,NA,Right,Visible,0.00,01,Accept
199.9790,MISS,0,Catch,Present,AttendFull,NA,Left,Visible,0.00,01,Accept
206.8650,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
207.5410,MISS,0,Catch,Present,AttendFull,NA,Right,Visible,0.00,01,Accept
212.2820,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
213.8520,MISS,0,Catch,Present,AttendFull,NA,Right,Visible,0.00,01,Accept
215.3020,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03,Accept
