OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set,Blink
851.6590,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
852.5800,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
878.5190,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
881.8350,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
883.8570,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
884.7520,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
908.9770,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02,Accept
913.5120,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02,Accept
77.3000,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
78.6010,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
80.2190,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
85.5230,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
86.7410,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
121.2510,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
122.3510,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
129.2050,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
199.0610,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
201.6630,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
202.5650,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
203.8820,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
205.1830,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
211.4250,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
221.6920,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
249.6540,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
253.0790,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
255.9990,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
256.7160,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
258.3270,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
259.9350,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
260.0730,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03,Accept
261.6320,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
262.0930,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
265.4140,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
276.3110,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
282.5330,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
284.3310,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,01,Accept
285.2460,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,01,Accept
286.2490,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
288.1690,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
290.5860,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
315.2670,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
315.9850,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03,Accept
379.7560,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,04,Accept
380.6580,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
382.6730,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
383.5740,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
389.0320,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
390.1500,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
391.9450,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
393.3510,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
395.5720,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
436.5260,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
453.4820,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
464.1570,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
497.5500,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
510.4320,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
511.4510,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
514.7550,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
516.2680,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
521.0910,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
522.7910,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
525.4060,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
526.2280,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
554.6600,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
557.7760,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
561.6990,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
562.5020,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
567.6530,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
569.6690,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
572.2910,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
585.0880,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
585.7870,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
594.7050,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
596.2100,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03,Accept
597.1290,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
622.1720,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
623.1700,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
626.9100,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
627.7100,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
629.2250,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
630.8260,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
648.7390,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
656.5800,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
658.3830,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
658.6900,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
660.9020,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
663.8210,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
676.3900,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
680.7060,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
685.2470,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
688.5560,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
689.5450,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
690.2670,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
703.0190,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,04,Accept
707.4550,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,04,Accept
709.0570,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
710.7760,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
723.6480,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,01,Accept
750.9580,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
751.6290,MISS,0,Catch,Present,AttendLeft,Original,Left,Visible,0.00,02,Accept
752.6200,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
753.6720,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
756.7930,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
758.0370,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
759.8570,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
762.4770,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
818.1050,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
819.1110,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
820.7290,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
821.5270,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
822.4690,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
828.2300,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
835.8660,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
846.3470,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
850.4880,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
854.7170,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
870.9690,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
872.1780,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
877.2190,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
884.7280,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
886.2410,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
888.0580,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03,Accept
64.9370,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01,Accept
66.5390,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,01,Accept
67.6590,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01,Accept
69.6570,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01,Accept
73.2720,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,01,Accept
75.0830,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01,Accept
75.9990,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,01,Accept
76.7670,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
77.7680,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
79.7860,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
80.6850,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
81.5050,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
83.0020,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
205.5910,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
209.3100,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
210.2080,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
211.2230,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
212.1300,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
212.3410,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03,Accept
212.9490,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
214.0410,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
215.6590,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03,Accept
216.3670,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
216.6560,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03,Accept
217.8870,MISS,0,Catch,Present,AttendNone,Original,Right,Visible,0.00,04,Accept
218.6870,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
232.0320,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
233.4400,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
234.5540,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
236.1540,EMG1,0.5600,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03,Accept
237.1780,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
238.8740,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
240.7910,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
263.2520,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
264.5520,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
265.9690,EMG1,0.5560,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
267.0740,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
268.0190,EMG1,0.5440,Catch,Present,AttendNone,Original,Left,Visible,0.00,02,Accept
268.7910,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
269.4200,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
271.3210,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
272.2330,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
273.2950,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
273.8370,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
274.8580,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
275.0140,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
275.8130,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
276.7590,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
277.8300,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
278.6600,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
279.5310,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
280.8500,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
282.1490,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
283.4690,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04,Accept
284.2810,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
284.5690,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
285.6820,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
285.9860,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04,Accept
316.6740,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
317.9770,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
322.9880,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
324.3960,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
325.9080,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
327.1140,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
329.1360,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
330.3310,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
332.1520,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
333.0480,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02,Accept
405.3270,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03,Accept
406.6440,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
407.6430,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03,Accept
409.5640,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
414.6850,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02,Accept
443.4530,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03,Accept
444.7700,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03,Accept
446.1740,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03,Accept
