OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set
251.1030,EMG1,0.4000,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
252.4750,MISS,0,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
253.0790,EMG1,1.6930,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
253.7240,EMG1,0.4590,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
254.1780,EMG1,1.7420,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
254.1970,EMG1,0.5750,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
254.6400,EMG1,1.1620,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
255.4580,EMG1,0.3440,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
255.4880,EMG1,0.4320,Real,Present,AttendFull,Coerced,Right,Visible,0.00,01
255.6220,EMG1,0.3760,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
255.9990,EMG1,1.8980,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
256.5440,EMG1,0.4350,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
256.7160,EMG1,1.1810,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
256.7960,EMG1,1.7900,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
257.1550,EMG1,0.4000,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
257.3410,EMG1,0.4080,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
257.4160,EMG1,0.4810,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
258.1070,EMG1,0.4790,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
258.3270,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
258.6590,EMG1,0.3940,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
258.8740,EMG1,0.3790,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
259.2070,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01
259.9350,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
259.9640,EMG1,0.3240,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
260.0730,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03
260.6250,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01
261.6320,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
262.0930,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
263.2520,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
263.9970,EMG1,0.8880,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
264.2810,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
264.5520,EMG1,1.9730,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
265.3820,EMG1,1.9610,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
265.4140,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
265.4300,EMG1,0.4590,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
265.9690,EMG1,0.5560,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
266.6500,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
266.9020,EMG1,0.4410,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
267.0740,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
268.0190,EMG1,0.5440,Catch,Present,AttendNone,Original,Left,Visible,0.00,02
268.4530,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
268.7910,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
269.4200,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
269.5180,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
269.8660,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
270.9740,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
271.3210,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
271.4330,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
272.2330,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
272.9920,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
273.2950,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
273.8370,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
274.6550,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
