OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set
60.7630,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
61.6460,EMG1,1.1040,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
62.1780,EMG1,1.0350,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
62.3110,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
62.3620,EMG1,0.3880,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
62.8800,EMG1,0.3330,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
63.6590,EMG1,1.7120,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
64.1290,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
64.4990,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
64.9780,EMG1,0.3930,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
65.0440,MISS,0,Catch,Present,AttendLeft,NA,Left,Visible,0.00,01
65.4010,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
66.1320,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
66.6540,MISS,0,Catch,Present,AttendLeft,NA,Right,Visible,0.00,01
66.7840,EMG1,0.3110,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
67.7480,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
67.7620,MISS,0,Catch,Present,AttendLeft,NA,Left,Visible,0.00,01
69.0200,EMG1,0.3210,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
69.7720,MISS,0,Catch,Present,AttendLeft,NA,Right,Visible,0.00,01
70.2690,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
70.7210,EMG1,0.4690,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
72.2060,EMG1,1.4770,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
72.5390,EMG1,0.5640,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
73.2170,EMG1,0.4660,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
73.3820,EMG1,0.6300,Real,Present,AttendFull,NA,Left,Visible,0.00,01
73.6400,EMG1,0.3290,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,03
74.4570,EMG1,0.3130,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
75.1910,EMG1,0.5830,Real,Present,AttendFull,NA,Right,Visible,0.00,01
75.2220,EMG1,1.5030,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
75.3590,EMG1,0.3850,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
75.6730,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
76.1000,MISS,0,Catch,Present,AttendFull,NA,Right,Visible,0.00,01
76.1420,EMG1,0.5830,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
76.5760,EMG1,0.2740,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
76.8720,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
76.9400,EMG1,1.8870,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
77.4090,MISS,0,Catch,Present,AttendFull,NA,Left,Visible,0.00,01
78.2770,EMG1,0.7060,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
78.4570,EMG1,0.3700,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
78.4910,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
78.7180,MISS,0,Catch,Present,AttendFull,NA,Right,Visible,0.00,01
79.3910,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
79.5930,EMG1,0.3100,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
80.0560,EMG1,0.3320,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
80.3270,MISS,0,Catch,Present,AttendFull,NA,Left,Visible,0.00,01
80.7960,EMG1,0.2730,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
80.9760,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
81.0090,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
81.7110,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
81.9360,EMG1,0.5470,Real,Present,AttendFull,NA,Left,Visible,0.00,01
82.1810,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
82.7270,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
83.4280,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
83.6450,EMG1,0.5680,Real,Present,AttendRight,NA,Right,Visible,0.00,01
84.2450,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
85.2990,EMG1,0.5440,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
86.0460,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
86.6140,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
86.8970,EMG1,0.5290,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
87.6630,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
87.9560,EMG1,0.4300,Real,Absent,AttendRight,NA,Right,Visible,0.00,01
88.3180,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
89.2650,EMG1,0.5150,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
90.2350,EMG1,0.5900,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
91.2740,MISS,0,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
91.7380,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
91.9640,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
92.3830,MISS,0,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
93.4560,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
93.6860,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
93.8920,EMG1,1.7690,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
94.2550,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
94.9010,EMG1,0.7600,Real,Absent,AttendRight,NA,Right,Visible,0.00,01
95.1580,EMG1,0.3770,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
95.4880,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
95.6740,EMG1,0.6980,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
95.9550,EMG1,0.5140,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
96.4060,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
96.6100,MISS,0,Catch,Absent,AttendNone,NA,Left,Visible,0.00,01
97.6190,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
97.7070,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
99.0230,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
99.0280,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
100.4780,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
100.6260,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
100.6370,MISS,0,Catch,Absent,AttendNone,NA,Left,Visible,0.00,01
100.8780,EMG1,0.5660,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
101.6950,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
102.2250,EMG1,1.5560,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
102.3960,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
102.5760,EMG1,1.9890,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
103.4970,EMG1,1.0680,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
103.8140,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
103.9420,EMG1,1.3570,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
104.2000,EMG1,0.3650,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
104.7480,MISS,0,Catch,Absent,AttendNone,NA,Left,Visible,0.00,01
104.9090,EMG1,0.4380,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
104.9440,EMG1,0.3550,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
105.3160,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
105.6560,MISS,0,Catch,Absent,AttendNone,NA,Left,Visible,0.00,01
106.3130,EMG1,0.3440,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
106.5630,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
106.6650,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
107.1320,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
108.0360,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
108.1640,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
108.4750,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
109.4830,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
109.5320,EMG1,1.9450,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
111.0360,EMG1,0.4410,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
112.3010,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
112.3840,EMG1,0.3310,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
113.4850,EMG1,0.3090,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
114.3110,EMG1,1.6920,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
115.0030,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
115.4200,EMG1,0.5830,Real,Absent,AttendFull,NA,Left,Visible,0.00,01
116.0030,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
116.2570,EMG1,0.3390,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
116.3280,EMG1,0.6420,Real,Absent,AttendFull,NA,Left,Visible,0.00,01
117.3370,EMG1,0.4980,Real,Absent,AttendFull,NA,Left,Visible,0.00,01
117.7210,EMG1,1.4010,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,04
117.8760,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
118.0600,EMG1,0.3220,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
118.7230,EMG1,0.3990,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
118.8460,EMG1,0.3590,Real,Absent,AttendFull,NA,Right,Visible,0.00,01
118.9740,EMG1,1.2150,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
119.5720,EMG1,0.3520,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
119.6930,EMG1,0.4960,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
120.1550,EMG1,0.4050,Real,Absent,AttendFull,NA,Left,Visible,0.00,01
120.8780,EMG1,0.3020,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
120.8940,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
121.2640,EMG1,0.3980,Real,Absent,AttendFull,NA,Right,Visible,0.00,01
121.8100,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
122.1940,EMG1,0.3350,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
123.7900,EMG1,0.4340,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
123.8130,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
124.0430,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
125.4430,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
125.8150,EMG1,0.3460,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
125.8300,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
126.2610,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
126.3750,EMG1,0.6190,Real,Absent,AttendFull,NA,Left,Visible,0.00,01
127.1620,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
127.4840,EMG1,0.4600,Real,Absent,AttendFull,NA,Right,Visible,0.00,01
128.1800,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
129.1930,EMG1,0.4360,Real,Absent,AttendFull,NA,Left,Visible,0.00,01
129.9810,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
130.6350,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
130.8180,EMG1,0.6700,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
130.9020,MISS,0,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
132.0520,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
132.1110,EMG1,1.8860,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
132.7990,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
133.5200,EMG1,0.4770,Real,Absent,AttendRight,NA,Right,Visible,0.00,01
133.8010,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
133.9530,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
134.0350,EMG1,0.4010,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
134.3290,EMG1,0.6960,Real,Absent,AttendRight,NA,Right,Visible,0.00,01
134.7720,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
135.0380,EMG1,0.7930,Real,Absent,AttendRight,NA,Right,Visible,0.00,01
135.2580,EMG1,0.3320,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
135.8190,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
136.3740,EMG1,1.9510,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
136.4470,MISS,0,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
136.4560,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
137.1740,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
137.7730,EMG1,0.5520,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
138.9750,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
140.7220,EMG1,1.4490,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
141.6580,MISS,0,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
141.8410,EMG1,0.3300,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
142.3670,MISS,0,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
142.4910,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
143.4750,EMG1,1.5330,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
143.4810,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
143.6420,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
143.7930,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
144.3840,EMG1,0.6240,Real,Absent,AttendRight,NA,Right,Visible,0.00,01
144.7960,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
144.9140,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
145.1600,EMG1,1.9460,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
146.1150,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
146.5610,EMG1,0.5450,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
147.3020,MISS,0,Catch,Absent,AttendRight,NA,Left,Visible,0.00,01
147.4320,EMG1,1.4000,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
147.8170,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
148.4310,EMG1,0.4010,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
148.4800,EMG1,0.3280,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
148.7110,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
149.2110,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
149.6200,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
150.2500,EMG1,1.6570,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
151.1290,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
151.5510,EMG1,0.3560,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
152.1380,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
152.4810,EMG1,0.4510,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
153.3690,EMG1,0.3660,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
153.5340,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
153.7470,MISS,0,Catch,Absent,AttendNone,NA,Right,Visible,0.00,01
153.9010,EMG1,0.3260,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
154.4400,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
154.7000,EMG1,0.3680,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
155.3560,MISS,0,Catch,Absent,AttendNone,NA,Left,Visible,0.00,01
155.3710,EMG1,0.3180,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
155.4180,EMG1,1.7300,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
156.0890,EMG1,1.7060,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
156.8200,EMG1,0.3280,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
157.0660,MISS,0,Catch,Absent,AttendNone,NA,Left,Visible,0.00,01
157.2530,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
157.4870,EMG1,0.3080,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
158.4760,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
158.5220,EMG1,0.3420,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
160.1780,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
160.5380,EMG1,0.3480,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
161.2760,EMG1,0.7340,Real,Present,AttendLeft,NA,Left,Visible,0.00,01
161.3400,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
161.6900,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
162.1110,EMG1,0.7330,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
162.1850,EMG1,0.6200,Real,Present,AttendLeft,NA,Left,Visible,0.00,01
162.7580,EMG1,1.5960,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
163.9110,EMG1,1.6950,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
163.9940,MISS,0,Catch,Present,AttendLeft,NA,Left,Visible,0.00,01
164.0590,EMG1,0.2950,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
164.1130,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
164.7770,EMG1,0.3470,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
164.9150,MISS,0,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,02
165.3290,EMG1,0.2770,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
165.4030,MISS,0,Catch,Present,AttendLeft,NA,Left,Visible,0.00,01
165.8770,EMG1,0.3550,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
166.1310,EMG1,0.4870,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
166.7940,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
167.4120,EMG1,0.5150,Real,Present,AttendLeft,NA,Left,Visible,0.00,01
168.1310,EMG1,1.2170,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
169.5160,EMG1,0.3900,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
169.8490,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
169.9960,EMG1,0.3810,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
170.5300,EMG1,1.6760,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
171.0230,EMG1,0.4730,Real,Present,AttendLeft,NA,Left,Visible,0.00,01
171.7310,EMG1,0.7790,Real,Present,AttendLeft,NA,Left,Visible,0.00,01
171.8320,EMG1,0.3740,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
172.4150,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
172.6520,EMG1,0.4160,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
173.3550,EMG1,1.3920,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
173.4330,EMG1,1.8590,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
173.4400,MISS,0,Catch,Present,AttendLeft,NA,Left,Visible,0.00,01
174.3700,EMG1,0.3770,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
174.8690,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
175.0330,EMG1,0.2590,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
175.2500,EMG1,0.4290,Real,Present,AttendLeft,NA,Left,Visible,0.00,01
175.4670,EMG1,0.3800,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
176.2690,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
176.5910,EMG1,0.3660,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
176.6530,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
177.1590,MISS,0,Catch,Present,AttendLeft,NA,Left,Visible,0.00,01
177.8850,EMG1,1.7290,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
177.9680,MISS,0,Catch,Present,AttendLeft,NA,Left,Visible,0.00,01
178.3520,EMG1,0.5950,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
