OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set
37.0160,EMG1,0.5910,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
37.7490,EMG1,1.1970,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
38.3340,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
38.5460,EMG1,0.4000,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
38.7440,EMG1,0.5160,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
39.8440,EMG1,0.3890,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
40.1150,EMG1,0.8670,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
40.1330,EMG1,0.4750,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
40.4660,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
40.5590,EMG1,0.4840,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
40.8500,EMG1,0.6370,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
41.5620,EMG1,0.4290,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
41.7320,EMG1,0.4130,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
41.9510,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
41.9670,EMG1,0.5890,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
42.4330,EMG1,0.4360,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
42.7650,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
42.9520,EMG1,1.5170,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03
42.9610,EMG1,0.3200,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
43.7880,EMG1,1.8060,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
43.9810,EMG1,0.3740,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
44.0700,EMG1,0.3990,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
44.2500,EMG1,0.3940,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
45.1700,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
45.1810,EMG1,0.4130,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
45.5830,EMG1,0.3910,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
46.2500,EMG1,0.3680,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
46.5890,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
46.5990,EMG1,0.3850,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
47.2020,EMG1,0.4020,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
47.2990,EMG1,0.5160,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
47.8700,EMG1,0.3470,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
48.1920,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
48.2180,EMG1,0.4080,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
48.9150,EMG1,0.4150,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
49.2220,EMG1,0.3960,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
49.5710,EMG1,0.3790,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
50.0360,EMG1,0.2790,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
50.1240,EMG1,0.4500,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
51.2900,EMG1,0.3810,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
52.1370,EMG1,0.5010,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
52.4920,EMG1,0.4730,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
52.8120,EMG1,0.4490,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
54.1080,EMG1,0.3020,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
54.2360,EMG1,1.8130,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
54.3130,EMG1,0.6250,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
55.0090,EMG1,0.4060,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
55.6560,EMG1,0.3930,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
55.7330,EMG1,1.1960,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
56.5300,EMG1,0.3990,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
56.6600,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
57.6470,MISS,0,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
57.9450,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,04
58.2730,EMG1,0.5140,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
58.6520,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
59.8640,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,04
60.0760,EMG1,0.4400,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
60.2660,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
60.9160,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
60.9940,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
61.6660,EMG1,1.1270,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
61.6660,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,04
61.7920,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
62.3840,EMG1,0.4090,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
62.5320,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
62.9120,EMG1,1.1330,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
63.6130,EMG1,0.4320,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
63.6290,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
63.6850,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,04
63.9870,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
64.9040,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
64.9310,EMG1,1.7760,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
65.2800,EMG1,1.1320,Real,Present,AttendRight,Coerced,Right,Visible,0.00,04
65.6520,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
66.0030,EMG1,0.4090,Real,Present,AttendRight,Coerced,Right,Visible,0.00,04
66.2310,EMG1,0.4760,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
67.8020,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,04
68.0470,EMG1,0.7050,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
68.5070,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
69.2550,EMG1,0.5300,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
71.0730,EMG1,0.4080,Real,Present,AttendFull,Coerced,Right,Visible,0.00,01
71.9700,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
72.0250,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
73.1280,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
73.2030,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,04
73.2900,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01
73.4520,EMG1,1.3800,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,02
73.9440,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
74.4260,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
74.4500,EMG1,0.3820,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
74.5910,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
74.8440,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
76.0270,EMG1,0.6000,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
76.0620,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
76.2070,EMG1,0.9340,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
76.4700,EMG1,1.3150,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
76.9450,EMG1,0.4430,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
77.3730,EMG1,0.4120,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
78.1910,EMG1,1.8380,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
78.5460,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,04
79.0850,EMG1,1.6340,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
79.2600,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
79.5280,EMG1,0.6810,Real,Present,AttendFull,Coerced,Right,Visible,0.00,01
79.6890,EMG1,0.3400,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
80.2670,EMG1,1.1880,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
80.2810,EMG1,0.4380,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
80.9790,EMG1,0.4760,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
81.3070,EMG1,0.4290,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
81.7840,EMG1,0.5870,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
82.2100,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
83.4260,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
83.6040,EMG1,0.4860,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
83.8320,EMG1,0.4100,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
84.8050,EMG1,0.3950,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
85.2020,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
85.2590,EMG1,0.3630,Real,Absent,AttendFull,Original,Left,Visible,0.00,01
86.1060,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
87.0290,EMG1,0.3280,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
87.1520,EMG1,0.4360,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
87.8230,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
88.1500,EMG1,0.3640,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
88.2520,EMG1,0.3360,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
89.5190,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
89.7230,EMG1,0.3590,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
89.7660,EMG1,0.4070,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
90.7670,EMG1,0.3340,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
90.7680,EMG1,0.4210,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
91.2180,EMG1,0.4640,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
91.2390,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03
92.4890,EMG1,0.4460,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
92.9430,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
93.0350,EMG1,0.3860,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
93.4900,EMG1,0.5600,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
93.7590,EMG1,1.7690,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
93.9410,EMG1,0.3500,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
94.9080,EMG1,0.3840,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
95.1610,EMG1,0.3670,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
95.2580,EMG1,0.3880,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
96.4060,EMG1,0.5040,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
96.5050,EMG1,0.3350,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
96.5600,EMG1,0.5580,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
97.2060,EMG1,0.5050,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
98.1780,EMG1,0.3850,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
99.7820,EMG1,0.4550,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
99.9660,EMG1,1.6380,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,03
100.6250,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
101.1830,EMG1,0.4210,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
101.4840,EMG1,0.3760,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
101.5300,EMG1,1.4360,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
