OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set
76.2210,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
77.0010,EMG1,0.5280,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
77.3220,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
78.1370,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
78.8050,EMG1,0.4780,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
79.0410,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
79.7190,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
79.9420,EMG1,1.5430,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
80.2590,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
80.9530,EMG1,0.5320,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
81.0200,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
81.2730,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
81.9590,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
82.3410,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
82.4860,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
82.9610,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
83.2750,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
83.8770,MISS,0,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
83.9400,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
84.0920,EMG1,0.4260,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
84.4760,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
84.6770,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
85.0060,EMG1,0.4930,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
85.5410,EMG1,0.5370,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
86.1950,MISS,0,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
86.6090,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
87.2590,EMG1,0.4660,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
87.7960,EMG1,0.4030,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
88.3270,EMG1,1.1740,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
88.7140,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
88.9800,EMG1,0.4780,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
89.0440,EMG1,0.4570,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
89.8450,EMG1,0.7210,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
89.9120,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
90.3000,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03
91.5650,EMG1,0.6250,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
91.6630,MISS,0,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,04
92.0000,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
92.9920,EMG1,0.5650,Real,Absent,AttendFull,Original,Right,Visible,0.00,01
93.2660,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
93.5160,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
93.9180,MISS,0,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
94.6370,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
94.8840,EMG1,0.5920,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
95.4190,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
96.0000,EMG1,0.3860,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
97.1380,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
97.5030,EMG1,1.6010,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
97.5690,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
97.9380,EMG1,1.9060,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
98.5180,EMG1,0.5860,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
99.2870,MISS,0,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
99.3560,EMG1,0.4880,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
100.2220,EMG1,0.5880,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
100.8740,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
101.0860,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
101.2360,EMG1,0.5110,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
102.0060,EMG1,1.7490,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
102.6390,EMG1,0.4990,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
102.8910,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
103.3070,EMG1,0.4480,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
104.1600,EMG1,1.5850,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
104.2570,EMG1,0.5500,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
104.6240,EMG1,0.3540,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
105.3790,EMG1,0.3660,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
106.2260,EMG1,1.9860,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
107.4940,EMG1,0.7780,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
107.8440,EMG1,0.3680,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
108.3610,EMG1,0.5570,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
108.6140,EMG1,0.5690,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
108.9970,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
109.2760,EMG1,0.7530,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
109.5450,EMG1,0.1820,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
110.2800,EMG1,1.1950,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
110.3140,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
110.5630,EMG1,0.5430,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
110.8150,EMG1,1.9380,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
111.2300,EMG1,1.1750,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
111.9360,EMG1,0.4690,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
112.0970,EMG1,0.3790,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
112.1640,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
112.2160,EMG1,0.5370,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
112.6490,EMG1,1.7290,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
113.0990,EMG1,0.4440,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
113.5330,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
113.7790,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
114.0510,EMG1,0.3270,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
114.9000,EMG1,0.3680,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
115.1320,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
115.7680,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
115.9170,EMG1,0.5090,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
116.8370,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
117.2700,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
117.9190,MISS,0,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
117.9810,EMG1,0.4570,Real,Present,AttendRight,Coerced,Right,Visible,0.00,04
118.7860,EMG1,0.5050,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
119.0370,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
119.2070,MISS,0,Real,Present,AttendFull,Original,Left,Visible,0.00,04
119.9350,EMG1,1.6040,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
120.6000,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
120.9550,EMG1,0.5840,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
121.5560,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
121.6050,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
122.4540,EMG1,0.5800,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
122.6590,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
123.3230,EMG1,1.4830,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
123.3750,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
123.7690,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
123.9920,EMG1,0.4590,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
124.3230,EMG1,0.4830,Real,Present,AttendFull,Coerced,Right,Visible,0.00,04
124.5680,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
124.8710,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
125.4950,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
125.7930,EMG1,1.8540,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
127.3120,EMG1,0.3350,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
127.4950,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
128.6140,EMG1,0.5730,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
129.5110,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
129.6410,EMG1,1.2020,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
129.9300,EMG1,1.9000,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
129.9860,EMG1,1.5690,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
131.0440,EMG1,1.2230,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
131.0950,EMG1,0.4600,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
131.5330,EMG1,0.2970,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
131.8610,EMG1,0.4060,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
132.7630,EMG1,0.4640,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
132.8130,EMG1,1.6270,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
133.5510,EMG1,0.3770,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
133.7810,EMG1,0.5260,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
134.3160,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
134.5160,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
135.5810,EMG1,0.3640,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
135.7160,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
135.7360,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
136.5980,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
137.1330,EMG1,0.6550,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
137.6360,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
137.9520,MISS,0,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
138.4000,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
138.4540,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
138.5550,EMG1,0.3680,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
138.6500,MISS,0,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
139.4160,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
140.0550,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
140.0660,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
140.5710,EMG1,0.4930,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
141.4190,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
141.4720,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
141.7720,EMG1,0.3820,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
142.9920,EMG1,0.5060,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
144.1920,EMG1,1.1230,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
144.9100,EMG1,0.4050,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
145.2710,EMG1,0.4230,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
145.9730,EMG1,0.8990,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
146.1750,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
146.3390,EMG1,1.4820,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
146.7060,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
147.0860,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
147.4420,EMG1,0.3790,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
147.4790,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
147.9910,MISS,0,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
148.5910,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
149.2590,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
149.7960,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
149.8080,EMG1,0.2030,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
150.7600,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
150.9120,EMG1,0.5620,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
151.1130,EMG1,1.3690,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
151.2140,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
152.1160,EMG1,0.3660,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
152.1560,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
152.3290,MISS,0,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
152.5330,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
153.2290,MISS,0,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
153.7320,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
153.9340,EMG1,1.6200,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
154.0790,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
154.7460,MISS,0,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
155.2350,EMG1,0.3190,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
155.5510,EMG1,0.4010,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
155.7480,MISS,0,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
156.9500,EMG1,0.4860,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
157.0520,EMG1,0.3690,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
157.3650,EMG1,1.9660,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
158.0840,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
158.9660,EMG1,0.3650,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
159.0550,EMG1,0.3760,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
159.4990,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
159.7710,EMG1,1.7080,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
160.3010,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
160.6840,EMG1,0.5920,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
161.0140,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
161.1730,EMG1,0.3060,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
161.2730,EMG1,1.4910,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
162.1720,EMG1,0.5920,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
162.4170,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
164.0900,EMG1,0.4360,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
164.1370,EMG1,0.9610,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
164.8890,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,01
164.9930,EMG1,0.5380,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
165.7980,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01
165.8990,EMG1,0.3260,Catch,Absent,AttendNone,Original,Right,Visible,0.00,03
166.1400,EMG1,1.1650,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
166.2090,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
166.9550,EMG1,0.3500,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
167.6070,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01
167.9100,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
168.3560,EMG1,0.4030,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
169.0120,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
169.0240,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01
169.4270,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
169.6760,EMG1,0.6480,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
169.8130,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
170.3750,EMG1,0.6430,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
170.6290,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
171.0270,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01
171.4920,EMG1,0.5780,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
171.8290,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
171.8450,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
172.3950,MISS,0,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
172.6470,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
172.7310,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
173.5330,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
174.6290,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,01
175.3440,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01
175.6120,EMG1,0.5400,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
176.5150,EMG1,0.8710,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
177.0480,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,01
177.2650,EMG1,0.5300,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
178.0150,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
178.2700,EMG1,1.7180,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
178.5520,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
178.8660,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,01
179.0330,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
179.5680,EMG1,0.4200,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
179.9550,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
