OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set
57.5250,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
57.9750,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
58.7670,EMG1,0.3150,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
58.9260,EMG1,0.3960,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
59.3810,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
59.7960,MISS,0,Real,Absent,AttendLeft,Original,Left,Visible,0.00,01
59.9440,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
60.1950,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
61.2930,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
61.5370,EMG1,0.3070,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
62.3090,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
62.3140,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
63.3610,EMG1,0.2940,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
63.9100,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
64.2280,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
64.2640,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
65.0790,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
65.3280,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
65.6070,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
66.0290,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
66.0330,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
66.1740,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
66.9000,EMG1,0.4000,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
67.2020,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
67.6300,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
68.0480,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
68.1990,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
68.3210,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
68.5470,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
69.5190,MISS,0,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
69.6440,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
70.3250,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
70.3650,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
71.3370,EMG1,0.3080,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
72.1530,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
72.1730,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
73.8730,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
73.9320,EMG1,0.3770,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
75.6760,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
75.7470,EMG1,0.3940,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
76.6480,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
76.7390,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
76.7890,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
77.5880,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
77.5900,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
77.7560,EMG1,0.3270,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
77.9620,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01
78.5100,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
78.7860,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
79.2670,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01
79.7080,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
79.7620,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
80.4120,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
80.6630,EMG1,0.3980,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
80.8800,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
81.3070,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
81.4260,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
81.4750,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
82.4840,EMG1,0.4360,Real,Present,AttendFull,Coerced,Right,Visible,0.00,01
82.7280,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
82.9270,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
82.9820,EMG1,0.3500,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
83.6300,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
83.9460,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
84.2030,EMG1,0.3520,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
84.5940,EMG1,0.4180,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
84.6410,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
85.3490,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
85.4970,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,02
86.1640,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
86.7150,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
87.9640,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
88.4520,EMG1,0.4580,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
88.5070,EMG1,0.4110,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
89.5660,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
89.7690,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
89.8260,EMG1,0.3380,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
91.4380,EMG1,0.3550,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
91.4680,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
91.8210,EMG1,0.3770,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
92.1410,EMG1,0.4950,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
92.9400,EMG1,0.4780,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
93.3890,EMG1,0.3980,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
93.8850,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
94.4440,EMG1,0.3610,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
94.8910,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03
95.1550,EMG1,0.2460,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
95.4580,EMG1,0.3760,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
95.5880,EMG1,0.3990,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
96.5930,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03
97.1600,EMG1,0.3430,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
97.4030,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
97.4060,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
98.1800,EMG1,0.3810,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
98.3060,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
98.8100,EMG1,0.3960,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
99.5840,EMG1,0.2910,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
99.6240,EMG1,0.3420,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
99.6920,EMG1,0.2990,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
100.9280,EMG1,0.5060,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
101.1840,EMG1,0.7250,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
102.5410,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
103.6280,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
104.1440,EMG1,0.3230,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
104.8310,EMG1,0.7410,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
105.3040,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
105.4090,EMG1,0.3270,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
105.5460,MISS,0,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
105.8630,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
106.2040,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
106.8660,EMG1,0.3590,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
106.9470,EMG1,0.4880,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
107.1120,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
107.2190,EMG1,0.3140,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
108.0300,MISS,0,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,02
108.4650,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
108.4780,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
108.7350,EMG1,0.3940,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
109.0230,EMG1,0.3450,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
109.4310,MISS,0,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
110.0410,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
110.0860,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
110.2640,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
110.8490,EMG1,0.3080,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
111.6890,EMG1,0.3520,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
111.8440,EMG1,0.3260,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
112.5500,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
112.8590,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
112.9900,EMG1,0.4580,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
114.0710,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
114.3070,MISS,0,Real,Present,AttendRight,Coerced,Right,Visible,0.00,04
114.6080,MISS,0,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,03
114.8570,EMG1,0.3420,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
115.4030,EMG1,0.3540,Real,Present,AttendRight,Coerced,Right,Visible,0.00,04
115.5720,EMG1,0.3210,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
115.9780,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
116.3040,EMG1,0.3530,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
116.8780,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
116.9230,MISS,0,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,04
117.8960,EMG1,0.2810,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
117.9260,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,04
119.3950,EMG1,0.3570,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
119.6240,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,04
120.6380,MISS,0,Real,Present,AttendRight,Coerced,Right,Visible,0.00,04
120.7100,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
120.7930,EMG1,0.3840,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
121.0290,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
121.8110,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
122.1290,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
122.5920,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
122.8450,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
124.0440,EMG1,0.5900,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
124.1150,EMG1,0.3410,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
124.9470,EMG1,0.5030,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
125.4150,EMG1,0.4230,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
125.9470,EMG1,0.3290,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
126.7310,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
126.9230,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
127.3630,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
128.1550,EMG1,0.8640,Real,Absent,AttendLeft,Original,Left,Visible,0.00,01
128.1660,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
128.3310,EMG1,0.3160,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
128.9640,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
129.0780,EMG1,0.3020,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
130.0840,EMG1,0.3590,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
130.3480,EMG1,0.3670,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
131.4540,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
131.9020,EMG1,0.3750,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
132.6570,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
132.9030,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
133.7840,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
134.0750,EMG1,0.3690,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
134.7180,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
134.8730,MISS,0,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
135.1860,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
135.3460,EMG1,0.2670,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
135.5940,EMG1,0.4410,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
135.7190,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
136.9950,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
137.1070,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
137.3700,EMG1,0.3300,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
137.7380,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
137.9050,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
138.5730,MISS,0,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
139.5250,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
139.7740,EMG1,0.3670,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
140.9300,EMG1,0.4440,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
140.9920,EMG1,0.3050,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
141.6950,EMG1,0.3300,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
142.2100,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,01
142.6410,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
142.9090,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,01
143.5100,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
143.7610,EMG1,0.3250,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
144.9310,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,01
145.5600,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
145.6440,EMG1,0.6140,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,03
146.7520,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
146.9480,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
147.0640,EMG1,0.3550,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
147.8490,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,01
148.0140,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
148.4800,EMG1,0.3900,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
149.2660,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
149.2680,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
149.3340,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
150.1720,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
150.3840,EMG1,0.4960,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
150.5350,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
150.5840,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
151.5860,EMG1,0.3980,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
151.6890,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
152.3530,EMG1,0.2840,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
152.6880,EMG1,0.4060,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
153.3860,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
153.7490,EMG1,0.2740,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
154.3050,EMG1,0.3740,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
154.4000,EMG1,0.6130,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
154.7070,MISS,0,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
155.8050,EMG1,0.3390,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
155.9040,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
156.5020,EMG1,0.4070,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
156.6190,MISS,0,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
157.3200,EMG1,0.4510,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
157.6140,EMG1,0.3100,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
158.5210,EMG1,0.4610,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
158.7350,EMG1,0.3270,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
158.9730,EMG1,0.3310,Real,Present,AttendFull,Coerced,Right,Visible,0.00,02
159.2270,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
160.4380,EMG1,0.3940,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
160.6420,EMG1,0.3590,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
160.8900,EMG1,0.3360,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
161.7940,EMG1,0.4240,Real,Present,AttendFull,Coerced,Left,Visible,0.00,02
161.8270,EMG1,0.3470,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
162.4560,EMG1,0.3470,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
162.7310,MISS,0,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
163.0120,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,02
163.2570,EMG1,0.6620,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
164.5490,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,01
164.6760,EMG1,0.3080,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
164.7090,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
165.2470,EMG1,0.3660,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
165.9510,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
165.9750,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
166.6940,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
167.0590,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
167.4270,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
167.7950,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
167.9660,EMG1,0.3200,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
168.4630,EMG1,0.4340,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
168.6350,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
168.7160,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
169.2720,MISS,0,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
169.4450,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
171.2840,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
171.5660,EMG1,0.3730,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
171.9170,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
172.1990,EMG1,0.4810,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
172.2900,MISS,0,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
172.8360,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
173.0040,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
174.0540,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
174.3360,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
175.0710,EMG1,0.6970,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
175.3310,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
175.7980,EMG1,0.3410,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
176.3670,EMG1,0.3200,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
176.9500,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
177.1870,EMG1,0.3320,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
177.7100,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
177.8910,EMG1,0.3790,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
178.0230,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
