OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set
48.1610,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
48.2090,EMG1,0.3260,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
48.5810,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
49.3290,EMG1,0.3460,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
49.6730,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
49.6800,EMG1,0.3200,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
50.1750,EMG1,0.4770,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
50.6970,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
51.0940,EMG1,0.5150,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
51.3820,EMG1,0.4070,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
51.7960,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
52.6040,EMG1,0.3590,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
52.9170,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
53.0960,EMG1,0.3760,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
53.5320,EMG1,0.3760,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
54.2040,EMG1,0.1630,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
54.3130,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
54.9500,EMG1,0.4090,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
55.1220,EMG1,0.5390,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
55.9360,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
55.9540,EMG1,0.4350,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
57.5720,EMG1,0.4560,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
58.9170,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
59.3700,EMG1,0.3440,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
60.2730,EMG1,0.4090,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
60.5420,EMG1,0.5310,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
60.8150,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
61.0240,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
61.0870,EMG1,0.4530,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
62.0500,EMG1,0.3620,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
62.1890,EMG1,0.6010,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
62.6370,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
62.6420,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
62.9090,EMG1,0.6280,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
63.4540,EMG1,1.1850,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
63.7420,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
64.2730,EMG1,0.3660,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
64.6390,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
65.3710,MISS,0,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
65.5230,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
65.7610,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
66.2550,EMG1,0.6330,Real,Present,AttendFull,Coerced,Right,Visible,0.00,04
66.3940,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
66.9590,EMG1,0.5750,Real,Present,AttendFull,Coerced,Right,Visible,0.00,04
67.3290,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
67.9930,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
69.3690,EMG1,0.4800,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
69.3940,EMG1,1.1750,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
70.1090,EMG1,0.4600,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
71.1820,EMG1,0.4770,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
71.7070,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
72.0830,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
72.6310,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
72.7470,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
73.3840,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
73.7480,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
74.1790,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
74.6990,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
75.7660,EMG1,1.3240,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02
76.2300,EMG1,0.3670,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,03
76.3030,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
76.6690,EMG1,0.4210,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
77.0000,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
77.4830,EMG1,1.8520,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
77.8970,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
77.9230,EMG1,0.5390,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
77.9510,EMG1,0.5100,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,03
78.9890,EMG1,0.3460,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
79.5200,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
79.6250,EMG1,0.3970,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
79.7490,EMG1,0.4240,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,03
80.2190,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
80.6030,EMG1,0.4320,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
80.8680,EMG1,0.3760,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
81.2380,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
81.5080,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
81.6710,EMG1,0.4170,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
81.9350,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
82.5860,EMG1,0.4350,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
82.7210,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
82.7540,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
83.7830,EMG1,0.2970,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,03
83.9420,EMG1,0.5170,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
84.5520,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
85.2430,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
85.5050,EMG1,0.4010,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,03
86.1670,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
86.3270,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
86.8110,EMG1,0.3440,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
87.2610,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
87.4280,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
88.0280,EMG1,0.3790,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
88.3640,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
89.8790,EMG1,1.3840,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
90.4780,EMG1,0.4090,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
90.8830,EMG1,0.3800,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
92.1990,EMG1,0.3950,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
92.5290,EMG1,0.3890,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
92.5990,EMG1,0.4570,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
93.6810,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
93.9950,EMG1,0.3130,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
94.9170,EMG1,0.4340,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
95.0200,EMG1,1.9750,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
95.5380,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,03
95.6840,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
96.2130,EMG1,0.3450,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
96.6180,EMG1,0.3770,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
97.4500,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
97.5310,EMG1,0.2950,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
98.9650,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
99.1330,EMG1,0.2780,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
100.7220,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
100.7530,EMG1,0.3000,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
101.4040,EMG1,0.5370,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
101.4840,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
101.6380,EMG1,1.4220,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
102.4540,EMG1,0.3790,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
102.6400,EMG1,0.4200,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
102.8840,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,03
103.1220,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
103.4550,EMG1,0.3910,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
104.1460,EMG1,1.2140,Catch,Present,AttendLeft,Original,Left,Visible,0.00,02
104.4610,EMG1,0.4300,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
104.7400,EMG1,0.6200,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
105.0670,EMG1,0.4880,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
105.4400,EMG1,0.5560,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
105.4580,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
106.8580,EMG1,0.7950,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
107.2790,EMG1,0.4500,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
107.7110,EMG1,1.5410,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
108.2750,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
108.5610,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
108.9070,EMG1,0.3450,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
109.6270,EMG1,0.3660,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
110.0750,EMG1,1.8940,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
110.2980,EMG1,0.5000,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
110.8930,EMG1,0.4130,Real,Present,AttendFull,Coerced,Left,Visible,0.00,04
111.0240,EMG1,0.4280,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
111.4000,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
111.5810,EMG1,0.3880,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
112.3140,EMG1,1.3870,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
112.5470,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
113.3150,EMG1,0.3860,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
113.5160,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
114.3430,EMG1,1.8570,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
114.5130,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
114.8360,EMG1,0.4920,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
115.7690,EMG1,0.4310,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
116.1340,EMG1,0.4570,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
116.2310,EMG1,1.3980,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
116.7850,EMG1,0.3890,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
117.0660,EMG1,0.5070,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
117.2300,EMG1,0.3990,Real,Present,AttendFull,Coerced,Right,Visible,0.00,04
117.2550,EMG1,0.2970,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
118.6000,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
118.6860,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
120.2290,EMG1,1.6380,Real,Absent,AttendRight,Original,Right,Visible,0.00,02
120.3880,EMG1,0.4890,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
121.4190,EMG1,0.4480,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
122.3560,EMG1,0.4220,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
122.5490,EMG1,1.9030,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
122.7230,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
123.9520,EMG1,0.5000,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
124.3380,EMG1,0.5300,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
124.7720,EMG1,0.4810,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
125.1030,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
125.1780,EMG1,0.4690,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
125.6700,EMG1,0.5700,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
126.2040,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
126.6930,EMG1,0.3240,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
126.8950,EMG1,0.3980,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
126.9120,EMG1,1.7110,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
128.0920,EMG1,0.5060,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
128.1220,EMG1,0.5010,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
128.4890,EMG1,0.4570,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
129.0260,EMG1,0.4480,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
129.4940,EMG1,0.4100,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
129.5110,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
130.3140,EMG1,0.4790,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
131.0160,EMG1,0.4830,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
131.0420,EMG1,0.4950,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
131.3110,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
131.3610,EMG1,0.4840,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
132.3060,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
132.4310,EMG1,0.4560,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
133.0480,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
133.3620,EMG1,0.4100,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
134.3290,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
135.7840,EMG1,0.4180,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
137.0030,EMG1,1.1740,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
137.6370,EMG1,0.5130,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
137.6990,EMG1,0.4780,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,02
137.8670,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
138.3510,EMG1,0.4440,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
139.2340,EMG1,1.5890,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
139.2660,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
139.4480,EMG1,0.5180,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
139.5190,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,02
140.3490,EMG1,0.4740,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
140.3700,EMG1,0.4760,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
141.1850,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
141.9830,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
142.1740,EMG1,0.3640,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
142.2780,EMG1,1.8690,Real,Absent,AttendFull,Original,Left,Visible,0.00,04
143.2920,EMG1,1.8150,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
143.6060,EMG1,1.7500,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
143.6680,EMG1,0.4790,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
144.0200,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
144.6950,EMG1,0.4120,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
145.0010,EMG1,0.3550,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
145.0680,EMG1,0.4400,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
145.6110,EMG1,0.3810,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
146.5390,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
146.9900,EMG1,0.4900,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
147.1130,EMG1,0.3270,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
148.1280,EMG1,0.3170,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
148.3410,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
149.7220,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
149.7280,EMG1,0.3670,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
149.7590,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
150.9900,EMG1,0.4590,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
151.0230,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
151.3460,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
152.1460,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
152.4130,EMG1,0.4790,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
153.0490,EMG1,0.4160,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
153.2060,EMG1,0.3810,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
153.3470,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
153.9230,EMG1,0.4400,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
154.0610,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
154.6480,EMG1,1.5490,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
154.9820,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
155.3300,EMG1,0.4140,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
155.6630,EMG1,0.5340,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
156.8850,EMG1,1.3430,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
157.0450,MISS,0,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
157.2500,EMG1,0.5220,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
157.4640,EMG1,1.7590,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
157.8010,EMG1,0.4270,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
158.1680,EMG1,0.3800,Real,Present,AttendFull,Coerced,Right,Visible,0.00,01
158.7820,EMG1,0.4410,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
159.0010,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
159.0470,EMG1,0.4410,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
159.8490,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
159.9680,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
160.5780,EMG1,0.4610,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
160.7170,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02
161.3900,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01
162.5680,EMG1,0.4420,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
162.6020,EMG1,0.3880,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
163.3020,EMG1,1.7760,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
163.3920,EMG1,0.4610,Real,Present,AttendFull,Coerced,Right,Visible,0.00,01
163.4390,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
164.3840,EMG1,0.3230,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
164.6360,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
164.7200,EMG1,0.3580,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
165.3040,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
165.4560,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
167.0050,EMG1,0.5710,Real,Present,AttendFull,Coerced,Right,Visible,0.00,01
167.7110,MISS,0,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
168.5040,EMG1,0.3050,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
169.4240,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
169.4270,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
169.4510,EMG1,0.2020,Catch,Absent,AttendNone,Original,Left,Visible,0.00,03
170.9230,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
171.2280,EMG1,0.4300,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
171.9370,EMG1,1.9540,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
172.3760,EMG1,0.3860,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
173.1450,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
173.1750,EMG1,0.6380,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
173.5430,EMG1,0.3480,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
173.8920,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
173.9440,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
174.8940,EMG1,1.4670,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
175.1620,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
175.1640,EMG1,1.4510,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
175.3600,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
176.0060,EMG1,0.3550,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
176.1670,EMG1,0.4480,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
176.2800,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
176.8630,EMG1,0.4050,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
177.0800,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
177.1140,EMG1,0.3850,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
178.0280,EMG1,0.5630,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
178.1810,MISS,0,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
179.3310,EMG1,0.4220,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
