OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set
73.7610,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
74.4840,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
74.8560,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
75.3820,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
75.6570,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
75.7020,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
75.7730,EMG1,1.3550,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
76.5750,EMG1,1.5630,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
76.6720,EMG1,0.4560,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
76.9830,EMG1,0.5160,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
77.3010,EMG1,0.8390,Real,Present,AttendFull,Coerced,Left,Visible,0.00,04
77.4940,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02
77.7750,EMG1,0.3630,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
78.2240,EMG1,0.5850,Real,Present,AttendFull,Coerced,Right,Visible,0.00,04
78.7000,EMG1,0.4630,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
78.9910,EMG1,0.5370,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
79.4920,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
79.8240,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
80.5390,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
80.6090,EMG1,0.4520,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
80.7950,EMG1,1.6030,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,03
81.5120,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
81.5450,EMG1,1.2290,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
82.0140,EMG1,0.3840,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,03
82.2580,EMG1,0.5160,Real,Present,AttendFull,Coerced,Right,Visible,0.00,04
82.7290,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
83.0040,EMG1,0.4080,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
83.0550,EMG1,0.4920,Real,Present,AttendFull,Coerced,Left,Visible,0.00,04
84.3240,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
84.8780,EMG1,0.4990,Real,Present,AttendFull,Coerced,Right,Visible,0.00,04
86.3210,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
86.4790,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04
86.5140,EMG1,0.6180,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
87.4370,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
87.8340,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
88.9400,EMG1,1.3700,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
89.5320,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
89.9600,EMG1,0.3500,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
90.0650,EMG1,0.4140,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
90.8030,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
91.1660,EMG1,0.3360,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
91.6610,EMG1,0.4960,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
92.5000,EMG1,0.4670,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
92.6760,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
92.9520,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
92.9840,EMG1,0.3680,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
94.0800,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,01
94.2980,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
94.6580,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
95.2200,EMG1,1.7430,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
95.4780,EMG1,1.7970,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
95.6980,EMG1,0.4900,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,01
96.5050,EMG1,0.4680,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,02
96.5210,EMG1,0.4420,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
96.8760,EMG1,0.3990,Real,Present,AttendFull,Coerced,Left,Visible,0.00,03
97.8420,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
99.4410,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
99.8010,EMG1,0.4200,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
100.7010,EMG1,0.5160,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
101.0590,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
101.4110,EMG1,0.5580,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
101.6950,EMG1,1.5700,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
101.7200,EMG1,0.4990,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
102.7590,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
102.8930,EMG1,0.3720,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
103.1300,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
103.5220,EMG1,0.3890,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
103.7760,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
104.0270,EMG1,1.3080,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
104.5400,EMG1,0.4300,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
104.7490,EMG1,0.5860,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
105.0170,EMG1,0.3670,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
105.3790,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
105.4440,EMG1,0.7240,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
106.3370,EMG1,0.4550,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
106.5320,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
106.8650,MISS,0,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
106.9960,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
107.3580,EMG1,0.5580,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
108.3360,EMG1,1.8520,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
108.5670,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
109.3580,EMG1,0.4550,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
109.7530,EMG1,0.4350,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
110.1980,EMG1,1.8420,Catch,Present,AttendLeft,Original,Left,Visible,0.00,02
110.4790,EMG1,0.4620,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
111.1990,EMG1,0.4610,Real,Present,AttendFull,Coerced,Left,Visible,0.00,04
111.3770,EMG1,0.4010,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
111.5850,EMG1,0.4550,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
112.3160,MISS,0,Real,Present,AttendFull,Coerced,Left,Visible,0.00,04
112.3920,EMG1,0.3930,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
112.6700,MISS,0,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,03
113.8160,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,04
113.8970,EMG1,0.3520,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
114.8350,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
115.2130,EMG1,0.3660,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
116.3130,EMG1,0.4120,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
116.5340,EMG1,1.6240,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,04
116.8030,EMG1,0.4460,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
117.5530,EMG1,0.6050,Real,Present,AttendFull,Coerced,Right,Visible,0.00,04
118.6040,EMG1,1.9250,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
119.0740,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
120.1260,EMG1,0.4030,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
120.1930,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,03
121.4240,EMG1,0.5700,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
121.4340,EMG1,0.4000,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
122.1100,EMG1,0.4780,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
122.5370,EMG1,0.4240,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
122.7440,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
122.8560,EMG1,0.4960,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
123.0090,EMG1,0.8770,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
124.2540,EMG1,0.3850,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
124.2570,EMG1,0.5200,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
124.3450,EMG1,0.5140,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
125.0290,EMG1,0.4480,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
125.0760,EMG1,0.8780,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
125.9550,EMG1,0.3800,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
125.9780,EMG1,0.9040,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
126.3470,EMG1,0.3910,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
126.9960,EMG1,0.5760,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
127.0290,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
127.1550,EMG1,0.3370,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
128.5740,EMG1,0.5070,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
128.7940,EMG1,0.5210,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
129.3750,EMG1,0.5060,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
129.8130,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
130.0930,EMG1,0.4820,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
131.3680,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
131.4930,EMG1,0.4110,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
131.6160,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
131.8540,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,03
132.6310,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
133.3660,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
134.5850,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
134.6290,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
135.1710,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
135.7830,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,02
135.9740,MISS,0,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
136.7100,EMG1,0.4450,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
137.0030,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
137.4120,EMG1,0.4610,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
137.5900,EMG1,1.8830,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,03
137.7060,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
138.5350,EMG1,0.5470,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
138.9900,EMG1,0.4830,Real,Present,AttendFull,Coerced,Right,Visible,0.00,03
139.4300,EMG1,0.5220,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
139.5240,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,02
139.5550,EMG1,1.7270,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
140.6560,EMG1,0.6260,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
141.2510,EMG1,0.4390,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
142.3540,EMG1,0.5460,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
142.4740,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
143.7100,EMG1,0.5200,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
143.7690,EMG1,0.5050,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
143.9750,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
144.0280,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
144.7910,EMG1,1.8690,Real,Absent,AttendRight,Original,Right,Visible,0.00,01
145.3460,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
145.3920,EMG1,0.5910,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
146.1320,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
146.1850,EMG1,0.4750,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
146.5480,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
147.1860,EMG1,0.6200,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
147.2920,EMG1,0.3720,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
147.3290,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
148.3640,EMG1,0.5100,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
148.6310,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
148.8080,EMG1,0.6510,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
149.6520,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
149.7680,EMG1,0.9590,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
150.4080,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,01
151.4500,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
152.1270,EMG1,0.4810,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,01
152.7150,EMG1,0.4340,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
152.7670,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
153.5140,EMG1,0.4360,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
154.0690,EMG1,1.6520,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
154.2320,EMG1,0.5350,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
154.5730,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
154.9840,EMG1,0.7370,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
155.6350,EMG1,0.4150,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
156.3310,EMG1,0.4940,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
156.5850,MISS,0,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
156.8880,EMG1,0.4910,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
157.2300,EMG1,0.5620,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
157.2910,EMG1,1.7730,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
157.3520,EMG1,0.4250,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
157.8020,MISS,0,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,02
158.7060,EMG1,0.3580,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
159.0030,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
159.0450,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
159.3490,EMG1,0.4350,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
160.4480,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,01
160.7240,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
161.5730,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
162.2250,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
162.4650,EMG1,0.4320,Real,Present,AttendRight,Coerced,Right,Visible,0.00,01
162.8900,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
163.3100,EMG1,0.3640,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
163.4410,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
163.5910,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
164.6420,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
164.7080,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
165.1260,EMG1,1.7660,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
165.4590,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02
165.6060,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
166.0710,EMG1,0.4460,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
166.5310,EMG1,0.3610,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
166.7840,EMG1,0.5130,Real,Present,AttendFull,Coerced,Right,Visible,0.00,01
167.3470,EMG1,0.7300,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
168.4880,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
168.8260,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,04
169.3470,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
169.7270,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
170.0630,EMG1,0.5080,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
170.2640,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,03
170.3060,EMG1,0.4780,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
171.0650,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,03
171.0820,EMG1,1.7510,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
172.2060,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
172.2500,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,04
172.3800,EMG1,0.4530,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
173.0230,MISS,0,Catch,Present,AttendFull,Coerced,Left,Visible,0.00,01
173.2020,EMG1,0.5170,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,02
173.8650,EMG1,0.4430,Real,Absent,AttendLeft,Coerced,Left,Visible,0.00,04
173.9010,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,02
174.2240,EMG1,1.5000,Catch,Present,AttendFull,Coerced,Right,Visible,0.00,01
174.9160,EMG1,1.4920,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,02
175.2450,EMG1,0.4790,Real,Present,AttendFull,Coerced,Left,Visible,0.00,01
175.4650,MISS,0,Catch,Absent,AttendLeft,Coerced,Right,Visible,0.00,04
